lat,lon,uniform_street_count
41.15022449999999,-8.6041872,0.5
41.1509753,-8.606219100000002,0.5
41.14984729999999,-8.6041532,0.5
41.1518517,-8.6050347,0.5
41.15196449999999,-8.6054881,0.5
41.1508997,-8.6099839,0.5
41.151438150001745,-8.60951675001129,0.5
41.1516617,-8.6096448,0.5
41.1510886,-8.6085106,0.5
41.14873539999999,-8.6098624,0.5
41.1491375,-8.6094872,0.7857142857142857
41.1510098,-8.6022297,0.7857142857142857
41.150967099999995,-8.603664200000003,0.5
41.1532823,-8.6024192,0.7857142857142857
41.14949970000009,-8.60326889999899,0.125
41.1545412,-8.602515300000002,0.5
41.153273299999995,-8.6007815,0.7857142857142857
41.1491982,-8.6031713,0.7857142857142857
41.153261099999995,-8.6035241,0.5
41.1519148,-8.6040571,0.5
41.15457709999999,-8.603015,0.7857142857142857
41.1551471,-8.6025741,0.5
41.15403820000001,-8.6006385,0.5
41.15329319999999,-8.5997153,0.8214285714285714
41.1545339,-8.6005458,0.7857142857142857
41.1525745,-8.597446600000001,0.5
41.1516924,-8.600005,0.5
41.1510467,-8.6011714,0.5
41.14898189999999,-8.602082900000001,0.7857142857142857
41.148948099999984,-8.6019062,0.5
41.14876029999999,-8.6009243,0.5
41.14798429999999,-8.6015525,0.5
41.1487016,-8.6005893,0.7857142857142857
41.1536304,-8.6047458,0.5
41.153538,-8.6054379,0.5
41.1548147,-8.604695,0.7857142857142857
41.153563299999995,-8.6062254,0.7857142857142857
41.1566451,-8.6046039,0.5
41.1581327,-8.6045356,0.5
41.15572829999999,-8.6053339,0.5
41.1551419,-8.6055786,0.5
41.15432190000001,-8.6060052,0.5
41.15345930000001,-8.6063729,0.7857142857142857
41.15358239999999,-8.6079181,0.5
41.153445099999985,-8.6053699,0.7857142857142857
41.15334260000001,-8.6064045,0.5
41.1535855,-8.6083833,0.5
41.15559465752089,-8.602611322662925,0.7857142857142857
41.15515690000001,-8.6027794,0.5
41.155835,-8.6020691,0.5
41.155906900000005,-8.6024885,0.5
41.1518622,-8.5978966,0.5
41.152547799999994,-8.5968276,0.5
41.1515562,-8.6000332,0.5
41.15210849999999,-8.5992234,0.5
41.154529499999995,-8.5994778,0.5
41.18075580000001,-8.6209585,0.7857142857142857
41.18072235000929,-8.620776300018365,0.7857142857142857
41.181307399999994,-8.619829,0.5
41.1801762,-8.6215943,0.5
41.1808068,-8.6206293,0.5
41.18045069999999,-8.6204696,0.5
41.18158429999999,-8.619408,0.5
41.170477,-8.6381035,0.5
41.16980000000001,-8.6374452,0.5
41.1707033,-8.6378727,0.5
41.1691875,-8.6367948,0.5
41.16870420000001,-8.6380684,0.5
41.17129179999999,-8.6361029,0.5
41.158855299999985,-8.6287851,0.5
41.15888225001312,-8.629005949995596,0.7857142857142857
41.1599564,-8.6285628,0.5
41.16072786434253,-8.628386984045816,0.8928571428571428
41.158691899999994,-8.6298612,0.5
41.159827,-8.6277753,0.5
41.15792009999999,-8.6303312,0.5
41.15733710000001,-8.6301375,0.5
41.15667119999999,-8.6314669,0.5
41.15701539999999,-8.629592900000002,0.7857142857142857
41.1569793,-8.6293982,0.5
41.15652485000066,-8.629516250005883,0.7857142857142857
41.157079299999985,-8.628570400000001,0.5
41.1561199441732,-8.629661822859786,0.8571428571428571
41.1556215000003,-8.627430299998654,0.8214285714285714
41.1575793,-8.6280311,0.5
41.15788549999999,-8.6279438,0.5
41.1583058,-8.6279983,0.5
41.1585081,-8.628133,0.5
41.1584693,-8.6279107,0.5
41.1553047,-8.6721497,0.5
41.1554539,-8.672252,0.5
41.1558179,-8.6708343,0.5
41.15558889999999,-8.6728466,0.5
41.1551214,-8.6701334,0.7857142857142857
41.156475699999994,-8.6691632,0.7857142857142857
41.15539469999999,-8.6731656,0.5
41.155254299999996,-8.6732293,0.5
41.15493529999999,-8.673123000000002,0.5
41.15483809999999,-8.6723795,0.5
41.15470369999999,-8.6735185,0.5
41.15448920000001,-8.6720484,0.5
41.15493529999999,-8.6722401,0.5
41.1550003,-8.6737995,0.5
41.1545747,-8.67372,0.5
41.1541645,-8.6717011,0.5
41.1543895,-8.6722393,0.5
41.1534242,-8.6756822,0.7857142857142857
41.15385910000287,-8.67493060000573,0.125
41.1526115,-8.6748615,0.5
41.153016799999996,-8.6763746,0.7857142857142857
41.15413819999999,-8.6744482,0.7857142857142857
41.1530345,-8.6741661,0.5
41.1526019,-8.6771031,0.7857142857142857
41.15394980000001,-8.6773429,0.5
41.1549514,-8.6773006,0.5
41.1548692,-8.6775337,0.5
41.15428949999999,-8.6765339,0.7857142857142857
41.15475279999999,-8.6777903,0.5
41.1555793,-8.6781186,0.7857142857142857
41.1538236,-8.67607,0.5
41.154562899999995,-8.6759622,0.5
41.1497925,-8.6761221,0.7857142857142857
41.1497977,-8.675946,0.5
41.1495434,-8.6757869,0.5
41.149146299999984,-8.6756957,0.5
41.15162149999998,-8.6777884,0.5
41.1498966,-8.6758767,0.5
41.1504466,-8.6765731,0.5
41.1494088,-8.6755597,0.5
41.1489601,-8.6755399,0.5
41.1528979,-8.6785578,0.5
41.15155985000844,-8.677621800013874,0.125
41.14876499999999,-8.672922,0.8214285714285714
41.14804889999999,-8.6744745,0.5
41.14766770000001,-8.6731276,0.5
41.1490697,-8.6728821,0.7857142857142857
41.147988199999986,-8.6743266,0.5
41.14753880000001,-8.6682428,0.5
41.14916149999999,-8.6731247,0.7857142857142857
41.149046199999994,-8.6721986,0.5
41.149912100013715,-8.67311719999735,0.7857142857142857
41.14739250001135,-8.667078149990367,0.5
41.1478115,-8.6681492,0.5
41.174033950001075,-8.67243590000242,0.125
41.17427240000001,-8.6720372,0.5
41.174120877971355,-8.671814959820283,0.125
41.1757482,-8.6706668,0.5
41.176510436334844,-8.668621013531855,0.5
41.177934900000004,-8.6630656,0.7857142857142857
41.16035770882341,-8.643867356578651,0.9285714285714286
41.159909700001776,-8.644197400009718,0.7857142857142857
41.16028639999999,-8.6436513,0.5
41.160500199999994,-8.644319,0.5
41.160442499999995,-8.6443446,0.125
41.1600575052192,-8.642002306782011,0.9285714285714286
41.159753499999994,-8.6442902,0.5
41.15997410354367,-8.641493102961423,0.8928571428571428
41.160135999999994,-8.6421995,0.5
41.160230600000006,-8.6417569,0.5
41.15986674126573,-8.640586685802258,0.9285714285714286
41.160048,-8.6416642,0.5
41.159023970555666,-8.635772169687964,0.9285714285714286
41.15890430000311,-8.635289199998226,0.125
41.15858835530457,-8.633244822621414,0.9642857142857143
41.15911580000001,-8.6362906,0.125
41.15928010000001,-8.6357517,0.5
41.15928920000001,-8.6369454,0.5
41.158868600000005,-8.6350674,0.5
41.160808100000004,-8.6581766,0.7857142857142857
41.159305700000004,-8.6552208,0.5
41.1615076,-8.6568303,0.5
41.1588926,-8.6544136,0.5
41.16159050000001,-8.656670200000002,0.5
41.16185119793887,-8.656508157243907,0.8571428571428571
41.168162099999996,-8.688026400000002,0.5
41.168497399999985,-8.6880628,0.5
41.16838039999999,-8.6884635,0.5
41.17166029999999,-8.6876178,0.7857142857142857
41.168390099999996,-8.6885974,0.5
41.168239199999995,-8.6890816,0.5
41.167354700000004,-8.6885946,0.5
41.167145100000006,-8.68815,0.5
41.16750780000001,-8.6881081,0.5
41.16701690000001,-8.6880558,0.7857142857142857
41.16758490000001,-8.6880244,0.5
41.16698060000001,-8.6881745,0.5
41.167614199999996,-8.6875072,0.7857142857142857
41.1659369,-8.6874459,0.5
41.1571287,-8.681864,0.5
41.157909750000854,-8.682524999996767,0.5
41.1559347,-8.6808624,0.5
41.1593389,-8.6837107,0.5
41.1582227,-8.6822148,0.5
41.155353100000006,-8.680372,0.5
41.156426575222305,-8.680140017635626,0.7857142857142857
41.14932039999999,-8.6734793,0.5
41.1493497,-8.6753177,0.5
41.14842180000001,-8.6541191,0.5
41.14832869999999,-8.6533285,0.5
41.14850614847436,-8.653272973453925,0.8214285714285714
41.148306999999996,-8.6530323,0.5
41.1481405,-8.6551386,0.5
41.14839375000025,-8.654253149997514,0.5
41.14695149999999,-8.6573759,0.5
41.1485495,-8.6543148,0.7857142857142857
41.1467397,-8.6584521,0.5
41.147527850000934,-8.661336250007897,0.7857142857142857
41.14740305000278,-8.660951150013998,0.7857142857142857
41.14754140000001,-8.6615915,0.5
41.14808470000022,-8.661273100002209,0.5
41.1469926,-8.6598079,0.5
41.14701339999999,-8.659389100000002,0.5
41.14775900000001,-8.6627407,0.5
41.14799099999999,-8.663967700000002,0.5
41.14803239999999,-8.6650766,0.5
41.147906,-8.6654911,0.5
41.14739560000001,-8.6667107,0.5
41.14755989999999,-8.6662968,0.5
41.147739900000005,-8.6679755,0.5
41.1477112,-8.665949,0.5
41.14901059999999,-8.6537219,0.5
41.148646250004546,-8.654103800008526,0.7857142857142857
41.14955900000233,-8.65272420001235,0.7857142857142857
41.1491305,-8.6538238,0.5
41.14927565000165,-8.653938149992975,0.5
41.149713799999994,-8.6530366,0.5
41.14978469999999,-8.652546,0.5
41.148644,-8.6513717,0.5
41.148909200000006,-8.6542507,0.7857142857142857
41.148402000000004,-8.6459497,0.5
41.14833049999999,-8.6375375,0.5
41.1484217,-8.6475927,0.5
41.150794700000006,-8.647423,0.5
41.14810849999999,-8.6359246,0.5
41.1482384,-8.6484771,0.5
41.1481537,-8.6482613,0.5
41.150675500000006,-8.6490342,0.5
41.1523824,-8.6473533,0.7857142857142857
41.1474276,-8.6337433,0.5
41.14826079999999,-8.6360161,0.5
41.14762739999999,-8.6335705,0.7857142857142857
41.146954,-8.6328764,0.5
41.1483356,-8.6362938,0.5
41.150983000000004,-8.6347713,0.5
41.15101150000001,-8.6344529,0.5
41.150904100000005,-8.6345659,0.5
41.1478505,-8.6333733,0.5
41.1471766,-8.632680500000001,0.5
41.1463634,-8.6318066,0.5
41.14619980000398,-8.631554199989809,0.5
41.14851380000001,-8.6314991,0.5
41.1447416,-8.6267567,0.5
41.14426180000001,-8.623564,0.5
41.145369499999994,-8.629334,0.5
41.1443668,-8.6235128,0.5
41.14392940000002,-8.6224954,0.5
41.14635035000511,-8.631368399999939,0.5
41.145593399999996,-8.6291387,0.5
41.1456867,-8.6305072,0.5
41.140498400000006,-8.6164684,0.5
41.14048999999999,-8.6161892,0.5
41.14091690000001,-8.6174342,0.5
41.14020290000437,-8.615986699993844,0.5
41.1406333,-8.6157409,0.5
41.14131120000752,-8.61830459998799,0.5
41.1402061,-8.6163534,0.5
41.14014209999999,-8.615659000000003,0.5
41.14077960000001,-8.615322,0.5
41.14142480000001,-8.613438,0.7857142857142857
41.1415571,-8.6130631,0.7857142857142857
41.1406082,-8.6130948,0.5
41.142537700000005,-8.6140427,0.5
41.1411531,-8.614278,0.125
41.142710799999996,-8.613694,0.5
41.14041640000697,-8.612790800003362,0.5
41.1408932,-8.6100138,0.5
41.14062029999998,-8.6134074,0.5
41.14038140000001,-8.6130416,0.5
41.1427381,-8.614152,0.7857142857142857
41.1424983,-8.6142497,0.5
41.1410561,-8.6145577,0.5
41.141613400000004,-8.6145508,0.5
41.14082570000001,-8.6152042,0.5
41.14164269999999,-8.6153133,0.7857142857142857
41.141613699999986,-8.6147189,0.5
41.1416557,-8.6159889,0.5
41.142502099999994,-8.615307000000001,0.5
41.14166125000294,-8.616292599999797,0.7857142857142857
41.1418909,-8.6165362,0.5
41.1427883,-8.615299,0.5
41.1726625,-8.6882792,0.5
41.173082803091305,-8.68830408554239,0.7857142857142857
41.17350259999999,-8.6849112,0.5
41.17318019999998,-8.6848717,0.5
41.17347259999999,-8.6838017,0.5
41.172912499999995,-8.688698800000001,0.5
41.172864100000005,-8.6885976,0.5
41.171423499999996,-8.6789537,0.5
41.17199320000001,-8.6753377,0.5
41.1710713,-8.6786845,0.5
41.172077850006715,-8.675186400014502,0.125
41.170773999999994,-8.679285900000002,0.5
41.17095129999999,-8.6785928,0.5
41.173973200001114,-8.671598249997361,0.125
41.17645531816169,-8.668892993786104,0.5
41.1777347,-8.6558113,0.5
41.177699700000005,-8.6556617,0.5
41.177960900000066,-8.655057000000365,0.5
41.1775275,-8.6552071,0.5
41.1782172,-8.654637,0.5
41.178353099999995,-8.6541893,0.5
41.17847989999999,-8.6537742,0.5
41.15827780000001,-8.6302261,0.5
41.15844249999999,-8.6317609,0.5
41.15849125000558,-8.632146249996934,0.5
41.159175,-8.631385,0.5
41.16083893049678,-8.646596321752083,0.9285714285714286
41.1614857,-8.6500293,0.5
41.1615553,-8.6463744,0.5
41.160549900007965,-8.645494150016624,0.8214285714285714
41.1606593,-8.6455215,0.125
41.16161414199009,-8.65119687218921,0.8928571428571428
41.1615735300855,-8.650479812528387,0.8214285714285714
41.16235159999999,-8.6497772,0.5
41.161648979060566,-8.646333940305903,0.7857142857142857
41.177759699999996,-8.6527948,0.5
41.177656999999996,-8.6531356,0.5
41.1774126,-8.6524883,0.7857142857142857
41.1780988,-8.6534334,0.125
41.1772702,-8.6526722,0.5
41.1778955,-8.6522026,0.7857142857142857
41.1766913,-8.6516243,0.5
41.1785224,-8.65363,0.5
41.177346400000005,-8.6549788,0.7857142857142857
41.177254440282844,-8.655218675564857,0.8571428571428571
41.1769354,-8.6544731,0.7857142857142857
41.17737739999999,-8.6553974,0.5
41.17708749999999,-8.6554894,0.5
41.1755873,-8.6534286,0.5
41.17534349999999,-8.6533976,0.5
41.17506109999999,-8.6532698,0.7857142857142857
41.17494729999999,-8.652882,0.5
41.17528920000001,-8.6529931,0.7857142857142857
41.17482290000001,-8.6535476,0.5
41.1761621,-8.6517451,0.7857142857142857
41.17644529999999,-8.6513189,0.7857142857142857
41.17623379999999,-8.6510449,0.5
41.1770518,-8.650457,0.5
41.1756293,-8.6503141,0.5
41.17493880000001,-8.6526768,0.5
41.17534019999999,-8.6541933,0.5
41.1745327,-8.6538152,0.5
41.1763316,-8.6554187,0.5
41.1746213,-8.6539997,0.5
41.17417009999999,-8.6541173,0.5
41.17541579999999,-8.6500561,0.5
41.176432,-8.6516467,0.5
41.1645081,-8.6371713,0.5
41.164313400000005,-8.6364325,0.7857142857142857
41.16502700000004,-8.639032749999998,0.7857142857142857
41.16398740000305,-8.635399250003807,0.5
41.16539325000346,-8.638760900007593,0.7857142857142857
41.1653271,-8.6392808,0.5
41.18210349999999,-8.6470294,0.5
41.18228,-8.6467187,0.5
41.18221840557133,-8.646502341555035,0.8214285714285714
41.1824704,-8.6463835,0.5
41.18260790000001,-8.6461294,0.7857142857142857
41.18342460000001,-8.6443982,0.5
41.182430850013674,-8.646114150012217,0.7857142857142857
41.18328820000001,-8.6442517,0.5
41.18426010000001,-8.6422114,0.5
41.18230636050838,-8.646064092764213,0.7857142857142857
41.18231520751836,-8.646319777174988,0.8214285714285714
41.1823914,-8.6385314,0.5
41.182252999999996,-8.638266,0.8571428571428571
41.18215370000001,-8.6385046,0.5
41.1831689,-8.6134596,0.7857142857142857
41.18332929999999,-8.613447600000002,0.7857142857142857
41.1825537,-8.6135317,0.5
41.1837498,-8.6113737,0.5
41.183827300000004,-8.6133835,0.7857142857142857
41.182740999999986,-8.617751,0.5
41.18228520000001,-8.616803,0.5
41.18228460000001,-8.6135658,0.5
41.18202029999999,-8.611416799999999,0.5
41.18380380000001,-8.6112381,0.5
41.18136405001348,-8.611508199999435,0.7857142857142857
41.182074499999985,-8.6124619,0.5
41.183796399999984,-8.6109111,0.5
41.18444530000001,-8.6095467,0.8214285714285714
41.18453670000002,-8.6097347,0.5
41.1845969,-8.6073555,0.5
41.18368259999999,-8.6095075,0.5
41.18448800000001,-8.6099226,0.5
41.18439499999999,-8.6068996,0.5
41.1841965,-8.6054764,0.5
41.1822128,-8.609443,0.5
41.183842899999995,-8.6073743,0.7857142857142857
41.1841095,-8.6050549,0.5
41.1840426,-8.605558200000003,0.5
41.1840545,-8.604803,0.5
41.184231450004155,-8.60492194999584,0.8214285714285714
41.1840092,-8.6054093,0.5
41.18399589999999,-8.6060255,0.5
41.1837635,-8.6034296,0.8214285714285714
41.18342469999999,-8.6024804,0.5
41.182177200000005,-8.5971772,0.7857142857142857
41.182599,-8.604016,0.5
41.18311420000874,-8.601275949992008,0.7857142857142857
41.1822941,-8.5970843,0.7857142857142857
41.18204519999999,-8.5966757,0.5
41.18217519999999,-8.6042235,0.5
41.18266887958244,-8.604322028540771,0.8214285714285714
41.17989720000524,-8.586312700005275,0.5
41.17980969999999,-8.5861952,0.5
41.18124490000001,-8.5837385,0.5
41.179474299999995,-8.5857031,0.5
41.1799952,-8.5851364,0.5
41.18112309999999,-8.5834676,0.5
41.181044099999994,-8.5833222,0.7857142857142857
41.1809394,-8.5831269,0.8214285714285714
41.180813650000495,-8.583393900003758,0.7857142857142857
41.1808018,-8.5831214,0.5
41.180560899999996,-8.5823907,0.5
41.1799757,-8.5836784,0.5
41.18035640000243,-8.58215409998553,0.5
41.1795489,-8.582383,0.5
41.18025765000129,-8.581889650000429,0.7857142857142857
41.18090010000001,-8.5766111,0.5
41.18057350000001,-8.5755391,0.5
41.18008939999999,-8.5745214,0.5
41.1799217,-8.5760296,0.5
41.1796263,-8.5736715,0.5
41.179967799999986,-8.5725586,0.5
41.179410499999996,-8.5750211,0.5
41.17996260000628,-8.572234399999601,0.125
41.17944060000001,-8.5709189,0.5
41.17923439999999,-8.5706006,0.5
41.174238900000006,-8.5677654,0.5
41.1749928,-8.5673879,0.5
41.1737275,-8.5680366,0.5
41.17504539999999,-8.5672088,0.5
41.17497879999999,-8.5670257,0.5
41.173457799999994,-8.5680656,0.5
41.17329800000001,-8.568082,0.7857142857142857
41.173348750008685,-8.567904149994854,0.5
41.17159689999999,-8.567193,0.5
41.17237519999999,-8.567849600000002,0.5
41.17060709999999,-8.569144,0.5
41.17045595000582,-8.569477800018282,0.125
41.1704005,-8.569903000000002,0.5
41.1703404,-8.5698525,0.5
41.1693875,-8.5722805,0.5
41.16968889999999,-8.5706112,0.5
41.1695375,-8.5726125,0.7857142857142857
41.16929195000223,-8.572559700000618,0.7857142857142857
41.1683239,-8.5708255,0.5
41.16825770000015,-8.571530500000483,0.7857142857142857
41.167504499999986,-8.5702377,0.7857142857142857
41.16829205001332,-8.572052750000774,0.7857142857142857
41.16787129999999,-8.5714723,0.5
41.16774977743145,-8.570876281331488,0.7857142857142857
41.16667210000001,-8.5705712,0.5
41.16721799999999,-8.567845000000002,0.5
41.166673499999995,-8.570915,0.7857142857142857
41.166486,-8.5706385,0.5
41.1670753,-8.5674621,0.5
41.1669341,-8.5677089,0.5
41.165943299999995,-8.566344,0.5
41.163724800000004,-8.5657587,0.5
41.162693100000006,-8.5651145,0.8214285714285714
41.1627349,-8.5657287,0.5
41.162043499999996,-8.5656998,0.5
41.162317699999996,-8.5645547,0.5
41.1584387,-8.5614061,0.5
41.157845,-8.5620055,0.5
41.157642100000004,-8.5616289,0.5
41.15750400000001,-8.562170100000001,0.5
41.15756089999999,-8.5623184,0.5
41.1550212500117,-8.5621450499997,0.7857142857142857
41.1834539,-8.601425,0.5
41.18372389999998,-8.6026487,0.5
41.18463230000001,-8.6066461,0.5
41.184862500000015,-8.6068886,0.5
41.1847158,-8.6071917,0.5
41.18556319999999,-8.6070386,0.5
41.1847598,-8.6079745,0.5
41.18467569999999,-8.6090463,0.5
41.18442379999999,-8.6101288,0.5
41.18456500000001,-8.6100802,0.5
41.18378659999999,-8.6118178,0.5
41.18430035000047,-8.61330395000547,0.125
41.182690799999996,-8.6184054,0.5
41.1575642,-8.6272578,0.5
41.157476599999995,-8.6267156,0.5
41.16275,-8.6331077,0.5
41.162373,-8.6339387,0.7857142857142857
41.16200909999999,-8.6325164,0.7857142857142857
41.1621489,-8.6344333,0.5
41.1612777,-8.6319218,0.5
41.163426099999995,-8.629473700000002,0.5
41.16327780000034,-8.633499849995859,0.7857142857142857
41.1631337,-8.6334125,0.5
41.1638113,-8.6341474,0.5
41.16288689999998,-8.6332132,0.5
41.14323530000001,-8.5864628,0.5
41.14312189999999,-8.5866474,0.5
41.143336299999994,-8.5867,0.7857142857142857
41.1434186,-8.5860388,0.5
41.14016159999999,-8.5915073,0.5
41.1439101,-8.5860813,0.5
41.1428748,-8.5871385,0.5
41.14372920000001,-8.5803911,0.5
41.144374299999996,-8.5788036,0.5
41.14422189999999,-8.5791733,0.5
41.14449299999999,-8.5784099,0.5
41.1440121,-8.5794296,0.5
41.1445590500067,-8.577767150000147,0.7857142857142857
41.14131480000046,-8.607390849996973,0.8214285714285714
41.14388769999999,-8.5757566,0.5
41.14479470000247,-8.577636599993522,0.7857142857142857
41.161773700000005,-8.5658187,0.5
41.160228199999985,-8.5666105,0.7857142857142857
41.1590736,-8.566621,0.5
41.1594468,-8.566603,0.5
41.1588666,-8.566664800000002,0.5
41.1592349,-8.5666002,0.5
41.15797130000001,-8.5670796,0.5
41.15786489999999,-8.5674502,0.5
41.15793035000004,-8.566870249999598,0.125
41.157762,-8.5674596,0.5
41.15715269999999,-8.5704778,0.5
41.157939299999995,-8.5666895,0.5
41.146249150011506,-8.579098599993522,0.7857142857142857
41.146433299999984,-8.5793892,0.5
41.14602019999999,-8.5794272,0.5
41.15189910000001,-8.5747537,0.5
41.151847050008485,-8.572399199996672,0.8214285714285714
41.14556619999999,-8.5796527,0.5
41.145882099999994,-8.5793258,0.5
41.145837799999995,-8.5791579,0.5
41.14473310000106,-8.577938250008527,0.7857142857142857
41.14607420000014,-8.578881049998339,0.7857142857142857
41.1462924,-8.5787046,0.5
41.15210359999998,-8.5743688,0.5
41.152592399999996,-8.5743583,0.5
41.151712500000016,-8.5740261,0.5
41.155205099999996,-8.5673818,0.5
41.1508055,-8.5721941,0.5
41.14607869999999,-8.5777807,0.5
41.1449663,-8.5771239,0.5
41.1453339,-8.5798469,0.5
41.1450097,-8.5810022,0.5
41.1650366,-8.6308069,0.7857142857142857
41.16461189999999,-8.6317726,0.5
41.1655418,-8.6311692,0.5
41.164511899999994,-8.6319782,0.5
41.16519159999999,-8.6321216,0.5
41.16680335000214,-8.631740249999797,0.8571428571428571
41.163729599999996,-8.6336666,0.5
